consumer_id,region_id,node_id,start_date,end_date
490,5,3,28-03-2020,31-12-2021
491,3,5,13-05-2020,31-12-2021
492,1,4,06-05-2020,31-12-2021
493,4,3,19-03-2020,31-12-2021
494,5,5,14-04-2020,31-12-2021
495,5,4,07-05-2020,31-12-2021
496,3,4,25-02-2020,31-12-2021
497,5,4,27-05-2020,31-12-2021
498,1,2,05-04-2020,31-12-2021
499,5,1,03-02-2020,31-12-2021
500,2,2,15-04-2020,31-12-2021
