"id_","t_date","t_type","t_amt","has_credit_card","account_type"
"247","02-01-2020","deposit","53","No","Salary"
"120","11-02-2020","deposit","664","No","Current"
"120","20-03-2020","withdrawal","686","Yes","Current"
"120","20-03-2020","purchase","145","No","Current"
"120","10-02-2020","deposit","313","Yes","Savings"
"120","13-02-2020","deposit","693","No","Current"
"120","28-02-2020","withdrawal","582","No","Savings"
"120","21-04-2020","deposit","229","No","Savings"
"120","01-03-2020","purchase","879","No","Savings"
"120","22-02-2020","purchase","343","Yes","Savings"
"120","20-02-2020","deposit","402","Yes","Current"
"120","09-02-2020","withdrawal","374","Yes","Savings"
"120","03-03-2020","withdrawal","418","No","Savings"
"120","17-02-2020","purchase","654","No","Current"
"120","11-03-2020","purchase","685","Yes","Savings"
"120","06-04-2020","withdrawal","794","No","Current"
"120","21-02-2020","deposit","970","Yes","Savings"
"500","25-03-2020","deposit","825","Yes","Salary"
"500","25-01-2020","withdrawal","986","Yes","Salary"
"500","16-01-2020","deposit","909","No","NRI"
"500","07-03-2020","purchase","452","No","Savings"
"500","01-02-2020","deposit","715","No","NRI"
"500","17-03-2020","deposit","344","No","Salary"
"500","22-03-2020","withdrawal","954","No","Current"
"500","02-03-2020","deposit","862","No","Current"
"500","07-02-2020","purchase","49","Yes","Current"
"500","23-02-2020","deposit","721","No","Savings"
"500","27-01-2020","deposit","214","Yes","Current"
"500","01-03-2020","purchase","929","No","Savings"
"500","30-01-2020","deposit","922","No","Savings"
"500","18-01-2020","deposit","308","No","Savings"
"500","11-03-2020","purchase","426","No","Savings"
"384","19-02-2020","purchase","425","Yes","Current"
"384","09-02-2020","withdrawal","835","Yes","Savings"
"384","14-03-2020","purchase","981","Yes","Savings"
"384","31-03-2020","withdrawal","220","No","Current"
"384","15-02-2020","deposit","600","No","Savings"
"384","30-01-2020","purchase","245","Yes","Current"
"384","01-03-2020","deposit","654","Yes","Savings"
"384","21-01-2020","purchase","117","No","Salary"
"384","26-02-2020","deposit","635","No","Salary"
"384","26-02-2020","purchase","460","No","NRI"
"384","27-02-2020","purchase","447","No","Savings"
"384","06-02-2020","purchase","976","Yes","NRI"
"384","03-03-2020","withdrawal","363","Yes","Salary"
"384","07-02-2020","withdrawal","568","Yes","Current"
"384","23-03-2020","deposit","869","No","Current"
"311","02-04-2020","deposit","207","No","Current"
"311","11-02-2020","deposit","476","Yes","Savings"
"311","08-03-2020","withdrawal","832","No","Current"
"311","09-02-2020","withdrawal","607","Yes","Savings"
"311","12-03-2020","withdrawal","853","Yes","Savings"
"311","15-04-2020","purchase","307","Yes","Savings"
"311","21-02-2020","deposit","827","No","Savings"
"311","25-01-2020","purchase","994","No","Current"
"311","15-03-2020","purchase","276","No","Savings"
"311","28-01-2020","deposit","386","No","Savings"
"287","11-04-2020","withdrawal","476","No","Current"
"287","16-03-2020","withdrawal","932","No","Savings"
"287","26-02-2020","purchase","568","Yes","Savings"
"287","06-03-2020","deposit","38","No","Current"
"287","28-03-2020","purchase","538","Yes","Savings"
"287","05-02-2020","purchase","227","No","Salary"
"287","09-04-2020","purchase","816","No","Salary"
"287","01-02-2020","deposit","966","No","NRI"
"287","13-03-2020","deposit","971","No","Savings"
"287","14-03-2020","deposit","518","Yes","NRI"
"112","18-03-2020","purchase","322","Yes","Salary"
"112","29-02-2020","withdrawal","122","Yes","Current"
"112","04-03-2020","purchase","523","No","Current"
"112","24-03-2020","withdrawal","164","No","Current"
"112","29-02-2020","withdrawal","954","Yes","Savings"
"112","21-02-2020","deposit","317","Yes","Current"
"112","09-02-2020","deposit","707","No","Savings"
"284","27-03-2020","deposit","712","No","Savings"
"284","05-03-2020","deposit","306","No","Savings"
"284","18-02-2020","withdrawal","500","No","Savings"
"284","14-02-2020","purchase","586","Yes","Current"
"284","04-03-2020","purchase","852","Yes","Savings"
"284","02-02-2020","withdrawal","324","Yes","Savings"
"284","11-02-2020","purchase","210","No","Current"
"284","23-04-2020","deposit","735","No","Savings"
"284","06-03-2020","purchase","16","Yes","Current"
"284","05-02-2020","purchase","687","No","Savings"
"284","07-03-2020","withdrawal","646","Yes","Salary"
"284","10-04-2020","deposit","356","Yes","Salary"
"284","11-02-2020","withdrawal","574","Yes","NRI"
"284","22-02-2020","deposit","290","No","Savings"
"284","02-02-2020","deposit","862","No","NRI"
"284","06-03-2020","purchase","407","No","Salary"
"284","07-04-2020","withdrawal","741","No","Current"
"284","11-02-2020","purchase","836","No","Current"
"284","24-02-2020","purchase","294","No","Current"
"284","01-04-2020","purchase","903","Yes","Savings"
"284","10-03-2020","deposit","679","No","Current"
"67","05-02-2020","deposit","748","Yes","Savings"
"67","01-03-2020","purchase","770","No","Savings"
"67","26-01-2020","deposit","684","No","Savings"
"67","07-02-2020","purchase","393","No","Savings"
"67","23-01-2020","deposit","705","No","Current"
"67","06-04-2020","purchase","230","Yes","Savings"
"67","01-03-2020","deposit","873","Yes","Savings"
"67","09-04-2020","purchase","751","Yes","Current"
"67","09-04-2020","purchase","191","No","Savings"
"67","18-02-2020","deposit","617","No","Current"
"67","23-01-2020","deposit","125","Yes","Savings"
"67","18-03-2020","withdrawal","907","Yes","Salary"
"67","24-03-2020","deposit","289","No","Salary"
"67","02-04-2020","deposit","344","No","NRI"
"70","28-01-2020","withdrawal","591","No","Savings"
"70","18-03-2020","withdrawal","62","No","NRI"
"70","29-03-2020","withdrawal","165","Yes","Salary"
"70","17-03-2020","deposit","337","Yes","Current"
"70","17-01-2020","withdrawal","265","Yes","Current"
"70","13-02-2020","deposit","659","No","Current"
"70","11-02-2020","deposit","221","No","Savings"
"70","31-01-2020","withdrawal","117","Yes","Current"
"70","22-03-2020","withdrawal","934","No","Savings"
"70","26-01-2020","purchase","602","Yes","Savings"
"70","09-03-2020","withdrawal","927","Yes","Savings"
"70","22-01-2020","deposit","205","Yes","Savings"
"70","25-02-2020","purchase","359","No","Current"
"236","14-03-2020","deposit","347","No","Savings"
"236","01-04-2020","purchase","501","No","Savings"
"236","25-02-2020","withdrawal","170","No","Current"
"236","05-02-2020","deposit","335","No","Savings"
"236","25-03-2020","withdrawal","966","No","Current"
"236","23-03-2020","deposit","419","Yes","Savings"
"236","07-03-2020","deposit","836","No","Salary"
"236","18-02-2020","deposit","538","Yes","Salary"
"236","19-03-2020","withdrawal","771","No","NRI"
"236","10-04-2020","withdrawal","73","No","Savings"
"236","14-04-2020","purchase","450","No","NRI"
"234","01-02-2020","withdrawal","110","No","Salary"
"234","06-03-2020","purchase","875","Yes","Current"
"234","24-01-2020","purchase","76","Yes","Current"
"234","04-01-2020","purchase","134","Yes","Current"
"234","09-03-2020","purchase","701","No","Savings"
"234","04-01-2020","deposit","295","No","Current"
"234","02-02-2020","withdrawal","250","Yes","Savings"
"234","28-01-2020","purchase","2","Yes","Savings"
"234","03-03-2020","purchase","325","No","Savings"
"234","17-03-2020","withdrawal","745","No","Savings"
"234","29-02-2020","deposit","927","No","Current"
"234","13-03-2020","deposit","904","No","Savings"
"234","22-02-2020","deposit","567","Yes","Savings"
"234","18-02-2020","purchase","834","Yes","Current"
"234","20-03-2020","withdrawal","494","Yes","Savings"
"234","06-01-2020","deposit","418","No","Savings"
"234","15-03-2020","deposit","656","No","Current"
"234","09-03-2020","purchase","426","Yes","Savings"
"234","29-03-2020","purchase","592","No","Salary"
"234","24-02-2020","deposit","222","Yes","Salary"
"234","16-01-2020","purchase","937","Yes","NRI"
"420","10-02-2020","purchase","430","Yes","Savings"
"420","12-04-2020","deposit","641","No","NRI"
"420","24-03-2020","purchase","143","No","Salary"
"420","21-04-2020","deposit","486","No","Current"
"420","28-02-2020","deposit","28","No","Current"
"420","16-04-2020","withdrawal","313","No","Current"
"420","09-04-2020","purchase","435","No","Savings"
"420","14-02-2020","purchase","278","Yes","Current"
"420","24-01-2020","purchase","431","No","Savings"
"420","21-02-2020","purchase","796","Yes","Savings"
"420","07-03-2020","withdrawal","103","No","Savings"
"420","06-03-2020","withdrawal","500","No","Savings"
"420","05-03-2020","deposit","406","No","Current"
"420","23-02-2020","withdrawal","361","No","Savings"
"430","29-02-2020","deposit","743","Yes","Savings"
"430","29-01-2020","withdrawal","388","Yes","Current"
"430","25-01-2020","withdrawal","449","Yes","Savings"
"430","09-03-2020","withdrawal","968","No","Current"
"430","26-02-2020","purchase","332","No","Savings"
"430","23-03-2020","purchase","761","Yes","Salary"
"330","11-03-2020","purchase","43","Yes","Salary"
"330","01-03-2020","purchase","640","No","NRI"
"330","04-04-2020","purchase","808","No","Savings"
"330","31-03-2020","withdrawal","622","No","NRI"
"330","05-03-2020","deposit","871","No","Salary"
"330","25-03-2020","purchase","943","Yes","Current"
"330","13-03-2020","deposit","40","Yes","Current"
"330","28-02-2020","purchase","140","Yes","Current"
"330","08-03-2020","deposit","356","No","Savings"
"330","19-02-2020","deposit","498","No","Current"
"330","09-02-2020","deposit","771","Yes","Savings"
"330","18-02-2020","withdrawal","856","No","Savings"
"330","28-01-2020","deposit","286","Yes","Savings"
"330","24-03-2020","purchase","784","Yes","Savings"
"162","08-02-2020","purchase","186","Yes","Current"
"162","01-02-2020","deposit","847","No","Savings"
"394","19-01-2020","deposit","798","No","Savings"
"394","05-02-2020","purchase","313","No","Current"
"394","27-01-2020","deposit","965","No","Savings"
"394","16-02-2020","purchase","468","No","Current"
"394","14-03-2020","withdrawal","570","No","Savings"
"394","14-01-2020","withdrawal","294","Yes","Salary"
"394","16-03-2020","withdrawal","654","No","Salary"
"394","09-02-2020","deposit","259","Yes","NRI"
"394","11-01-2020","purchase","218","No","Savings"
"394","19-02-2020","deposit","769","No","NRI"
"394","07-01-2020","deposit","255","No","Salary"
"394","04-01-2020","deposit","908","No","Current"
"394","01-02-2020","purchase","850","Yes","Current"
"394","21-02-2020","purchase","839","Yes","Current"
"394","28-02-2020","deposit","818","Yes","Savings"
"217","21-02-2020","deposit","475","No","Current"
"217","17-01-2020","deposit","847","No","Savings"
"217","26-03-2020","deposit","35","Yes","Savings"
"217","23-02-2020","withdrawal","582","Yes","Savings"
"217","17-02-2020","deposit","299","No","Savings"
"217","17-01-2020","withdrawal","667","No","Current"
"217","23-01-2020","deposit","188","No","Savings"
"217","29-02-2020","deposit","622","No","Savings"
"217","15-03-2020","deposit","713","Yes","Current"
"217","09-01-2020","withdrawal","281","Yes","Savings"
"217","26-02-2020","withdrawal","99","Yes","Current"
"217","25-03-2020","purchase","487","No","Savings"
"217","15-02-2020","purchase","15","No","Salary"
"217","13-03-2020","withdrawal","555","Yes","Salary"
"217","01-02-2020","deposit","304","No","NRI"
"217","27-03-2020","withdrawal","951","Yes","Savings"
"217","16-02-2020","withdrawal","909","Yes","NRI"
"217","13-02-2020","deposit","874","Yes","Salary"
"217","31-03-2020","purchase","585","No","Current"
"5","31-03-2020","purchase","783","No","Current"
"5","26-03-2020","withdrawal","786","No","Current"
"5","02-04-2020","withdrawal","490","No","Savings"
"5","25-01-2020","deposit","806","No","Current"
"5","29-03-2020","purchase","852","No","Savings"
"5","27-03-2020","deposit","412","Yes","Savings"
"5","19-03-2020","deposit","718","No","Savings"
"5","27-03-2020","withdrawal","700","Yes","Savings"
"5","31-01-2020","withdrawal","826","No","Current"
"5","02-03-2020","purchase","886","No","Savings"
"382","26-03-2020","deposit","499","No","Savings"
"382","11-02-2020","purchase","59","No","Current"
"382","29-03-2020","deposit","340","Yes","Savings"
"382","07-03-2020","withdrawal","64","Yes","Savings"
"382","31-03-2020","deposit","39","Yes","Current"
"382","18-03-2020","withdrawal","386","No","Savings"
"382","17-02-2020","deposit","866","No","Salary"
"382","22-01-2020","withdrawal","410","Yes","Salary"
"382","10-01-2020","deposit","95","Yes","NRI"
"382","22-02-2020","withdrawal","579","No","Savings"
"382","27-02-2020","withdrawal","736","No","NRI"
"382","03-01-2020","purchase","512","No","Salary"
"382","01-03-2020","purchase","374","No","Current"
"137","16-02-2020","purchase","752","Yes","Current"
"137","20-01-2020","purchase","403","Yes","Current"
"137","23-01-2020","purchase","82","Yes","Savings"
"327","14-03-2020","purchase","680","No","Current"
"327","27-03-2020","deposit","624","No","Savings"
"327","22-03-2020","purchase","562","Yes","Savings"
"327","22-01-2020","deposit","620","No","Savings"
"327","27-03-2020","purchase","465","Yes","Savings"
"412","19-02-2020","withdrawal","114","Yes","Current"
"412","03-01-2020","purchase","242","Yes","Savings"
"412","06-01-2020","deposit","583","No","Savings"
"257","18-03-2020","withdrawal","31","No","Current"
"257","20-03-2020","deposit","769","No","Savings"
"257","19-03-2020","deposit","401","No","Current"
"257","13-02-2020","withdrawal","319","No","Savings"
"257","24-02-2020","purchase","546","No","Salary"
"257","16-03-2020","purchase","53","Yes","Salary"
"257","28-02-2020","withdrawal","681","No","NRI"
"257","03-03-2020","deposit","815","Yes","Savings"
"257","22-02-2020","deposit","501","No","NRI"
"257","07-03-2020","withdrawal","105","No","Salary"
"257","19-02-2020","purchase","929","No","Current"
"257","17-02-2020","deposit","13","No","Current"
"257","13-04-2020","purchase","504","Yes","Current"
"257","27-01-2020","withdrawal","79","Yes","Savings"
"257","01-03-2020","withdrawal","659","Yes","Current"
"257","04-02-2020","purchase","62","No","Savings"
"416","07-04-2020","deposit","675","No","Savings"
"416","13-03-2020","purchase","144","Yes","Savings"
"416","20-02-2020","purchase","186","Yes","Savings"
"416","02-02-2020","deposit","996","No","Current"
"416","03-02-2020","withdrawal","990","No","Savings"
"416","11-03-2020","deposit","407","No","Savings"
"416","10-03-2020","deposit","904","No","Current"
"416","14-03-2020","deposit","791","Yes","Savings"
"416","23-03-2020","deposit","660","Yes","Current"
"416","17-02-2020","deposit","990","Yes","Savings"
"416","10-02-2020","deposit","699","No","Salary"
"416","27-03-2020","purchase","584","No","Salary"
"416","10-04-2020","purchase","70","Yes","NRI"
"416","03-02-2020","withdrawal","806","No","Savings"
"416","12-02-2020","deposit","256","Yes","NRI"
"416","24-03-2020","purchase","425","Yes","Salary"
"416","04-04-2020","purchase","183","Yes","Current"
"416","03-04-2020","deposit","152","No","Current"
"320","23-02-2020","purchase","216","No","Current"
"320","23-02-2020","purchase","440","No","Savings"
"320","11-01-2020","deposit","2","No","Current"
"320","08-03-2020","deposit","538","No","Savings"
"320","10-02-2020","deposit","224","No","Savings"
"320","24-01-2020","deposit","782","Yes","Savings"
"320","03-04-2020","deposit","267","No","Savings"
"320","27-03-2020","purchase","208","Yes","Current"
"320","24-02-2020","purchase","575","No","Savings"
"320","25-02-2020","withdrawal","408","No","Savings"
"320","19-01-2020","deposit","917","No","Current"
"320","07-02-2020","deposit","898","No","Savings"
"320","07-04-2020","deposit","345","Yes","Current"
"109","05-02-2020","deposit","717","Yes","Savings"
"109","08-02-2020","deposit","578","Yes","Salary"
"109","03-02-2020","deposit","767","No","Salary"
"348","14-04-2020","deposit","329","No","NRI"
